Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
57,51,265,163,1125,0.151967,1.000000,3321,3720,0.892742,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.267301,0.275472,1311,3720,0.352419,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.267405,0.298113,1373,3720,0.369086,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.262105,0.328302,1562,3720,0.419892,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.268780,0.362264,1710,3720,0.459677,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.269586,0.400000,1871,3720,0.502957,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.266685,0.430189,1898,3720,0.510215,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.280134,0.486792,2077,3720,0.558333,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.273302,0.520755,2178,3720,0.585484,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.279144,0.577358,2293,3720,0.616398,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.322018,0.607547,2334,3720,0.627419,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.284482,0.633962,2480,3720,0.666667,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.297745,0.686792,2624,3720,0.705376,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.302792,0.747170,2783,3720,0.748118,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.294085,0.784906,2843,3720,0.764247,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.302760,0.833962,2975,3720,0.799731,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.335137,0.879245,3053,3720,0.820699,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.324124,0.905660,3065,3720,0.823925,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.334264,0.939623,3208,3720,0.862366,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.311951,0.966038,3247,3720,0.872849,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.397312,0.981132,3302,3720,0.887634,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.155734,1.000000,3319,3720,0.892204,NULL,0.000000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.149070,1.000000,3321,3720,0.892742,NULL,0.000000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.153379,1.000000,3321,3720,0.892742,NULL,0.000000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.152832,1.000000,3273,3720,0.879839,NULL,0.050000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.152802,1.000000,3291,3720,0.884677,NULL,0.050000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.148743,1.000000,3324,3720,0.893548,NULL,0.050000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.158520,1.000000,3276,3720,0.880645,NULL,0.100000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.142087,1.000000,3322,3720,0.893011,NULL,0.100000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.128911,1.000000,3332,3720,0.895699,NULL,0.100000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.127541,1.000000,3204,3720,0.861290,NULL,0.150000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.129715,1.000000,3288,3720,0.883871,NULL,0.150000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131987,1.000000,3332,3720,0.895699,NULL,0.150000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.129221,1.000000,3133,3720,0.842204,NULL,0.200000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130661,1.000000,3312,3720,0.890323,NULL,0.200000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.133012,1.000000,3330,3720,0.895161,NULL,0.200000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130287,1.000000,3110,3720,0.836021,NULL,0.250000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.129134,1.000000,3351,3720,0.900806,NULL,0.250000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.128403,1.000000,3330,3720,0.895161,NULL,0.250000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131081,0.992453,2955,3720,0.794355,NULL,0.300000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130914,1.000000,3371,3720,0.906183,NULL,0.300000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130668,1.000000,3331,3720,0.895430,NULL,0.300000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.133626,0.973585,2790,3720,0.750000,NULL,0.350000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.134068,1.000000,3339,3720,0.897581,NULL,0.350000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130505,1.000000,3326,3720,0.894086,NULL,0.350000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.124079,0.954717,2706,3720,0.727419,NULL,0.400000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131191,1.000000,3323,3720,0.893280,NULL,0.400000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.139880,1.000000,3326,3720,0.894086,NULL,0.400000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.123782,0.932076,2555,3720,0.686828,NULL,0.450000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131065,1.000000,3358,3720,0.902688,NULL,0.450000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.133186,1.000000,3328,3720,0.894624,NULL,0.450000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.132322,0.879245,2229,3720,0.599194,NULL,0.500000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.134024,1.000000,3357,3720,0.902419,NULL,0.500000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131284,1.000000,3334,3720,0.896237,NULL,0.500000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.119899,0.833962,2047,3720,0.550269,NULL,0.550000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.135737,1.000000,3340,3720,0.897849,NULL,0.550000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.128912,1.000000,3334,3720,0.896237,NULL,0.550000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.117296,0.773585,1863,3720,0.500806,NULL,0.600000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.133353,1.000000,3335,3720,0.896505,NULL,0.600000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131285,1.000000,3329,3720,0.894892,NULL,0.600000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.135674,0.728302,1686,3720,0.453226,NULL,0.650000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130273,1.000000,3378,3720,0.908065,NULL,0.650000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.138507,1.000000,3338,3720,0.897312,NULL,0.650000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.107553,0.683019,1555,3720,0.418011,NULL,0.700000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131265,1.000000,3343,3720,0.898656,NULL,0.700000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130081,1.000000,3338,3720,0.897312,NULL,0.700000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.102250,0.633962,1486,3720,0.399462,NULL,0.750000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131278,1.000000,3353,3720,0.901344,NULL,0.750000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.153557,1.000000,3326,3720,0.894086,NULL,0.750000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.099034,0.577358,1308,3720,0.351613,NULL,0.800000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131127,1.000000,3374,3720,0.906989,NULL,0.800000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.128253,1.000000,3313,3720,0.890591,NULL,0.800000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.098155,0.532075,1032,3720,0.277419,NULL,0.850000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131492,1.000000,3425,3720,0.920699,NULL,0.850000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131610,1.000000,3326,3720,0.894086,NULL,0.850000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.098753,0.483019,958,3720,0.257527,NULL,0.900000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.135933,1.000000,3403,3720,0.914785,NULL,0.900000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.134680,1.000000,3326,3720,0.894086,NULL,0.900000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.094330,0.433962,843,3720,0.226613,NULL,0.950000,60,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.131948,1.000000,3424,3720,0.920430,NULL,0.950000,120,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.132761,1.000000,3334,3720,0.896237,NULL,0.950000,180,NULL,NULL,NULL,NULL
57,51,265,163,1125,0.130026,1.000000,3298,3720,0.886559,NULL,NULL,NULL,MWF->MW,NULL,NULL,NULL
57,51,265,163,1125,0.128275,1.000000,3349,3720,0.900269,NULL,NULL,NULL,MW->MWF,NULL,NULL,NULL
57,51,265,163,1125,0.132493,1.000000,3247,3720,0.872849,NULL,NULL,NULL,NULL,-100,NULL,NULL
57,51,265,163,1125,0.158256,1.000000,3247,3720,0.872849,NULL,NULL,NULL,NULL,-10,NULL,NULL
57,51,265,163,1125,0.129199,1.000000,3261,3720,0.876613,NULL,NULL,NULL,NULL,-5,NULL,NULL
57,51,265,163,1125,0.131777,1.000000,3287,3720,0.883602,NULL,NULL,NULL,NULL,-1,NULL,NULL
57,51,265,163,1125,0.129574,1.000000,3311,3720,0.890054,NULL,NULL,NULL,NULL,1,NULL,NULL
57,51,265,163,1125,0.130161,1.000000,3311,3720,0.890054,NULL,NULL,NULL,NULL,5,NULL,NULL
57,51,265,163,1125,0.132536,1.000000,3311,3720,0.890054,NULL,NULL,NULL,NULL,10,NULL,NULL
57,51,265,163,1125,0.130385,1.000000,3311,3720,0.890054,NULL,NULL,NULL,NULL,100,NULL,NULL
57,51,2650,163,1125,1.734666,0.992583,3698,3720,0.994086,NULL,NULL,NULL,NULL,NULL,5,544
57,51,2650,163,1125,0.484803,1.000000,3686,3720,0.990860,NULL,NULL,NULL,NULL,NULL,10,229
57,51,2650,163,1125,0.336746,1.000000,3652,3720,0.981720,NULL,NULL,NULL,NULL,NULL,15,128
57,51,2650,163,1125,0.218313,1.000000,3650,3720,0.981183,NULL,NULL,NULL,NULL,NULL,20,79
57,51,2650,163,1125,0.181123,1.000000,3645,3720,0.979839,NULL,NULL,NULL,NULL,NULL,25,50
57,51,2650,163,1125,0.177553,1.000000,3630,3720,0.975806,NULL,NULL,NULL,NULL,NULL,30,41
57,51,2650,163,1125,0.167629,1.000000,3623,3720,0.973925,NULL,NULL,NULL,NULL,NULL,35,32
57,51,2650,163,1125,0.164613,1.000000,3569,3720,0.959409,NULL,NULL,NULL,NULL,NULL,40,24
57,51,2650,163,1125,0.186591,1.000000,3624,3720,0.974194,NULL,NULL,NULL,NULL,NULL,45,18
57,51,2650,163,1125,0.156342,1.000000,3581,3720,0.962634,NULL,NULL,NULL,NULL,NULL,50,13
57,51,2650,163,1125,0.152724,1.000000,3572,3720,0.960215,NULL,NULL,NULL,NULL,NULL,55,11
57,51,2650,163,1125,0.151389,1.000000,3563,3720,0.957796,NULL,NULL,NULL,NULL,NULL,60,10
57,51,2650,163,1125,0.150721,1.000000,3576,3720,0.961290,NULL,NULL,NULL,NULL,NULL,65,7
57,51,2650,163,1125,0.147983,1.000000,3554,3720,0.955376,NULL,NULL,NULL,NULL,NULL,70,6
57,51,2650,163,1125,0.150700,1.000000,3554,3720,0.955376,NULL,NULL,NULL,NULL,NULL,75,6
57,51,2650,163,1125,0.174043,1.000000,3530,3720,0.948925,NULL,NULL,NULL,NULL,NULL,80,5
57,51,2650,163,1125,0.147903,1.000000,3496,3720,0.939785,NULL,NULL,NULL,NULL,NULL,85,4
57,51,2650,163,1125,0.158821,1.000000,3496,3720,0.939785,NULL,NULL,NULL,NULL,NULL,90,4
57,51,2650,163,1125,0.145500,1.000000,3496,3720,0.939785,NULL,NULL,NULL,NULL,NULL,95,4
57,51,2650,163,1125,0.145256,1.000000,3496,3720,0.939785,NULL,NULL,NULL,NULL,NULL,100,4
