Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
79,70,293,175,1659,0.237584,1.000000,4510,5266,0.856438,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.564985,0.320819,1739,5266,0.330232,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.528945,0.348123,1904,5266,0.361565,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.522763,0.402730,2158,5266,0.409799,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.526413,0.423208,2349,5266,0.446069,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.573686,0.464164,2469,5266,0.468857,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.534120,0.498294,2773,5266,0.526586,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.539951,0.522184,2736,5266,0.519559,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.546945,0.566553,2948,5266,0.559818,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.552868,0.607509,3311,5266,0.628751,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.551946,0.645051,3285,5266,0.623813,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.552575,0.668942,3602,5266,0.684011,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.551295,0.703072,3807,5266,0.722940,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.552011,0.744027,3919,5266,0.744208,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.593423,0.781570,3833,5266,0.727877,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.571705,0.808874,4078,5266,0.774402,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.570599,0.856655,4156,5266,0.789214,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.575230,0.901024,4165,5266,0.790923,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.586233,0.918089,4187,5266,0.795101,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.579807,0.955631,4467,5266,0.848272,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.580147,0.979522,4496,5266,0.853779,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.216703,1.000000,4509,5266,0.856248,NULL,0.000000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.219763,1.000000,4506,5266,0.855678,NULL,0.000000,120,NULL,NULL,NULL,NULL
