Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
65,67,264,164,1352,0.180814,1.000000,3709,4303,0.861957,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.408662,0.321970,1528,4303,0.355101,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.405378,0.363636,1805,4303,0.419475,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.376917,0.386364,1924,4303,0.447130,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.383045,0.409091,2080,4303,0.483384,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.386740,0.428030,2242,4303,0.521032,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.387173,0.477273,2332,4303,0.541947,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.395622,0.530303,2522,4303,0.586103,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.387253,0.564394,2600,4303,0.604230,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.394667,0.594697,2734,4303,0.635371,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.405621,0.651515,2919,4303,0.678364,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.400046,0.681818,2959,4303,0.687660,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.408331,0.742424,3114,4303,0.723681,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.408603,0.757576,3208,4303,0.745526,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.409589,0.799242,3376,4303,0.784569,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.406870,0.829545,3315,4303,0.770393,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.414303,0.875000,3399,4303,0.789914,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.414031,0.901515,3468,4303,0.805949,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.418464,0.939394,3631,4303,0.843830,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.420987,0.981061,3681,4303,0.855450,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.429399,0.996212,3709,4303,0.861957,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.164643,1.000000,3704,4303,0.860795,NULL,0.000000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.157329,1.000000,3707,4303,0.861492,NULL,0.000000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158704,1.000000,3709,4303,0.861957,NULL,0.000000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158205,1.000000,3672,4303,0.853358,NULL,0.050000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158376,1.000000,3672,4303,0.853358,NULL,0.050000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.190154,1.000000,3709,4303,0.861957,NULL,0.050000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.175733,1.000000,3622,4303,0.841738,NULL,0.100000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.165211,1.000000,3756,4303,0.872879,NULL,0.100000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156092,1.000000,3714,4303,0.863119,NULL,0.100000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.159824,1.000000,3570,4303,0.829654,NULL,0.150000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156288,1.000000,3734,4303,0.867767,NULL,0.150000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.157771,1.000000,3717,4303,0.863816,NULL,0.150000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.160844,1.000000,3561,4303,0.827562,NULL,0.200000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156754,1.000000,3736,4303,0.868231,NULL,0.200000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158746,1.000000,3704,4303,0.860795,NULL,0.200000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156905,1.000000,3508,4303,0.815245,NULL,0.250000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.160272,1.000000,3711,4303,0.862422,NULL,0.250000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158196,1.000000,3708,4303,0.861724,NULL,0.250000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158559,0.996212,3466,4303,0.805485,NULL,0.300000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156425,1.000000,3616,4303,0.840344,NULL,0.300000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156835,1.000000,3704,4303,0.860795,NULL,0.300000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.187037,1.000000,3472,4303,0.806879,NULL,0.350000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158189,1.000000,3662,4303,0.851034,NULL,0.350000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.184678,1.000000,3708,4303,0.861724,NULL,0.350000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.159818,1.000000,3438,4303,0.798977,NULL,0.400000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.183901,1.000000,3668,4303,0.852429,NULL,0.400000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.170397,1.000000,3697,4303,0.859168,NULL,0.400000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.161376,1.000000,3414,4303,0.793400,NULL,0.450000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.160427,1.000000,3675,4303,0.854055,NULL,0.450000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156469,1.000000,3698,4303,0.859400,NULL,0.450000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.161855,1.000000,3390,4303,0.787822,NULL,0.500000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.157813,1.000000,3700,4303,0.859865,NULL,0.500000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158964,1.000000,3699,4303,0.859633,NULL,0.500000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.162690,1.000000,3318,4303,0.771090,NULL,0.550000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.161052,1.000000,3689,4303,0.857309,NULL,0.550000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.156754,1.000000,3690,4303,0.857541,NULL,0.550000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158170,1.000000,3222,4303,0.748780,NULL,0.600000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.164198,1.000000,3679,4303,0.854985,NULL,0.600000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155705,1.000000,3691,4303,0.857774,NULL,0.600000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.159697,1.000000,3287,4303,0.763886,NULL,0.650000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.160792,1.000000,3683,4303,0.855914,NULL,0.650000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155467,1.000000,3692,4303,0.858006,NULL,0.650000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155860,1.000000,3246,4303,0.754357,NULL,0.700000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.157961,1.000000,3680,4303,0.855217,NULL,0.700000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155335,1.000000,3732,4303,0.867302,NULL,0.700000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155623,1.000000,3205,4303,0.744829,NULL,0.750000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.160007,1.000000,3681,4303,0.855450,NULL,0.750000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.158031,1.000000,3730,4303,0.866837,NULL,0.750000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.159356,0.996212,3186,4303,0.740414,NULL,0.800000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.159456,1.000000,3731,4303,0.867069,NULL,0.800000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.157790,1.000000,3743,4303,0.869858,NULL,0.800000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.154914,0.996212,3233,4303,0.751336,NULL,0.850000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.162300,1.000000,3745,4303,0.870323,NULL,0.850000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.161696,1.000000,3753,4303,0.872182,NULL,0.850000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.166657,1.000000,3177,4303,0.738322,NULL,0.900000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.161681,1.000000,3829,4303,0.889844,NULL,0.900000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.180837,1.000000,3747,4303,0.870788,NULL,0.900000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.155719,1.000000,3190,4303,0.741343,NULL,0.950000,60,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.189887,1.000000,3802,4303,0.883570,NULL,0.950000,120,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.169159,1.000000,3799,4303,0.882872,NULL,0.950000,180,NULL,NULL,NULL,NULL
65,67,264,164,1352,0.191185,1.000000,3659,4303,0.850337,NULL,NULL,NULL,MWF->MW,NULL,NULL,NULL
65,67,264,164,1352,0.175759,1.000000,3706,4303,0.861260,NULL,NULL,NULL,MW->MWF,NULL,NULL,NULL
65,67,264,164,1352,0.165156,1.000000,3634,4303,0.844527,NULL,NULL,NULL,NULL,-100,NULL,NULL
65,67,264,164,1352,0.157351,1.000000,3634,4303,0.844527,NULL,NULL,NULL,NULL,-10,NULL,NULL
65,67,264,164,1352,0.156733,1.000000,3634,4303,0.844527,NULL,NULL,NULL,NULL,-5,NULL,NULL
65,67,264,164,1352,0.157945,1.000000,3676,4303,0.854288,NULL,NULL,NULL,NULL,-1,NULL,NULL
65,67,264,164,1352,0.157141,1.000000,3695,4303,0.858703,NULL,NULL,NULL,NULL,1,NULL,NULL
65,67,264,164,1352,0.157725,1.000000,3695,4303,0.858703,NULL,NULL,NULL,NULL,5,NULL,NULL
65,67,264,164,1352,0.155772,1.000000,3695,4303,0.858703,NULL,NULL,NULL,NULL,10,NULL,NULL
65,67,264,164,1352,0.158547,1.000000,3695,4303,0.858703,NULL,NULL,NULL,NULL,100,NULL,NULL
65,67,2640,164,1352,2.246332,0.988764,4055,4303,0.942366,NULL,NULL,NULL,NULL,NULL,5,626
65,67,2640,164,1352,0.659497,1.000000,4028,4303,0.936091,NULL,NULL,NULL,NULL,NULL,10,283
65,67,2640,164,1352,0.356908,1.000000,4006,4303,0.930978,NULL,NULL,NULL,NULL,NULL,15,158
65,67,2640,164,1352,0.269076,1.000000,3996,4303,0.928654,NULL,NULL,NULL,NULL,NULL,20,101
65,67,2640,164,1352,0.232401,1.000000,3982,4303,0.925401,NULL,NULL,NULL,NULL,NULL,25,67
65,67,2640,164,1352,0.210330,1.000000,3973,4303,0.923309,NULL,NULL,NULL,NULL,NULL,30,49
65,67,2640,164,1352,0.201250,1.000000,3947,4303,0.917267,NULL,NULL,NULL,NULL,NULL,35,39
65,67,2640,164,1352,0.200431,1.000000,3937,4303,0.914943,NULL,NULL,NULL,NULL,NULL,40,33
65,67,2640,164,1352,0.197350,1.000000,3919,4303,0.910760,NULL,NULL,NULL,NULL,NULL,45,28
65,67,2640,164,1352,0.186325,1.000000,3913,4303,0.909366,NULL,NULL,NULL,NULL,NULL,50,20
65,67,2640,164,1352,0.185540,1.000000,3872,4303,0.899837,NULL,NULL,NULL,NULL,NULL,55,17
65,67,2640,164,1352,0.183181,1.000000,3902,4303,0.906809,NULL,NULL,NULL,NULL,NULL,60,14
