Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
54,52,255,156,1127,0.133838,1.000000,3363,3686,0.912371,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.234762,0.258824,1253,3686,0.339935,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.232890,0.298039,1544,3686,0.418882,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.236019,0.325490,1563,3686,0.424037,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.272657,0.364706,1772,3686,0.480738,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.247243,0.403922,1867,3686,0.506511,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.254795,0.447059,2034,3686,0.551818,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.254477,0.490196,2158,3686,0.585459,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.248420,0.521569,2231,3686,0.605263,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.251967,0.568627,2401,3686,0.651384,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.251053,0.607843,2521,3686,0.683939,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.253404,0.654902,2702,3686,0.733044,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.269167,0.698039,2833,3686,0.768584,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.256783,0.741176,2834,3686,0.768855,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.270744,0.784314,2949,3686,0.800054,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.270836,0.823529,3031,3686,0.822301,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.276737,0.870588,3103,3686,0.841834,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.276942,0.909804,3217,3686,0.872762,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.279367,0.933333,3298,3686,0.894737,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.271613,0.964706,3344,3686,0.907216,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.274427,0.996078,3374,3686,0.915355,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.130570,1.000000,3364,3686,0.912642,NULL,0.000000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121252,1.000000,3364,3686,0.912642,NULL,0.000000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.118928,1.000000,3363,3686,0.912371,NULL,0.000000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.137594,0.996078,3289,3686,0.892295,NULL,0.050000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.127481,1.000000,3377,3686,0.916169,NULL,0.050000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121651,1.000000,3363,3686,0.912371,NULL,0.050000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.126001,1.000000,3276,3686,0.888768,NULL,0.100000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119566,1.000000,3386,3686,0.918611,NULL,0.100000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120428,1.000000,3363,3686,0.912371,NULL,0.100000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.123576,0.988235,3164,3686,0.858383,NULL,0.150000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119133,1.000000,3390,3686,0.919696,NULL,0.150000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120555,1.000000,3363,3686,0.912371,NULL,0.150000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.128343,0.992157,3082,3686,0.836137,NULL,0.200000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.147185,1.000000,3373,3686,0.915084,NULL,0.200000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121646,1.000000,3363,3686,0.912371,NULL,0.200000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119202,0.992157,2989,3686,0.810906,NULL,0.250000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121500,1.000000,3359,3686,0.911286,NULL,0.250000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121592,1.000000,3363,3686,0.912371,NULL,0.250000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.141694,0.984314,2958,3686,0.802496,NULL,0.300000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.130420,1.000000,3365,3686,0.912914,NULL,0.300000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.141656,1.000000,3366,3686,0.913185,NULL,0.300000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.118915,0.980392,2834,3686,0.768855,NULL,0.350000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120024,1.000000,3342,3686,0.906674,NULL,0.350000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119612,1.000000,3366,3686,0.913185,NULL,0.350000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120306,0.972549,2672,3686,0.724905,NULL,0.400000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119211,1.000000,3337,3686,0.905317,NULL,0.400000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120761,1.000000,3376,3686,0.915898,NULL,0.400000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.115164,0.956863,2584,3686,0.701031,NULL,0.450000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.124684,1.000000,3357,3686,0.910743,NULL,0.450000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.141830,1.000000,3371,3686,0.914541,NULL,0.450000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.117839,0.901961,2321,3686,0.629680,NULL,0.500000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121018,1.000000,3360,3686,0.911557,NULL,0.500000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.119090,1.000000,3376,3686,0.915898,NULL,0.500000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.122174,0.854902,2173,3686,0.589528,NULL,0.550000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.145057,1.000000,3370,3686,0.914270,NULL,0.550000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.123519,1.000000,3372,3686,0.914813,NULL,0.550000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.126575,0.800000,1820,3686,0.493760,NULL,0.600000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.147051,1.000000,3352,3686,0.909387,NULL,0.600000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.125089,1.000000,3373,3686,0.915084,NULL,0.600000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.118947,0.749020,1692,3686,0.459034,NULL,0.650000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.138216,1.000000,3355,3686,0.910201,NULL,0.650000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.121199,1.000000,3401,3686,0.922680,NULL,0.650000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.102823,0.705882,1564,3686,0.424308,NULL,0.700000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.124016,1.000000,3365,3686,0.912914,NULL,0.700000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.124445,1.000000,3401,3686,0.922680,NULL,0.700000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.098841,0.650980,1390,3686,0.377103,NULL,0.750000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.124711,1.000000,3324,3686,0.901791,NULL,0.750000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120770,1.000000,3395,3686,0.921053,NULL,0.750000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.094904,0.600000,1266,3686,0.343462,NULL,0.800000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.125871,1.000000,3329,3686,0.903147,NULL,0.800000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.118402,1.000000,3378,3686,0.916441,NULL,0.800000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.094601,0.556863,1012,3686,0.274552,NULL,0.850000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.125141,1.000000,3323,3686,0.901519,NULL,0.850000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120618,1.000000,3368,3686,0.913728,NULL,0.850000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.094040,0.505882,985,3686,0.267227,NULL,0.900000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.147928,1.000000,3373,3686,0.915084,NULL,0.900000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.120567,1.000000,3403,3686,0.923223,NULL,0.900000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.088597,0.454902,865,3686,0.234672,NULL,0.950000,60,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.136340,1.000000,3396,3686,0.921324,NULL,0.950000,120,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.123599,1.000000,3402,3686,0.922952,NULL,0.950000,180,NULL,NULL,NULL,NULL
54,52,255,156,1127,0.126723,1.000000,3315,3686,0.899349,NULL,NULL,NULL,MWF->MW,NULL,NULL,NULL
54,52,255,156,1127,0.121643,1.000000,3367,3686,0.913456,NULL,NULL,NULL,MW->MWF,NULL,NULL,NULL
54,52,255,156,1127,0.121711,1.000000,3294,3686,0.893652,NULL,NULL,NULL,NULL,-100,NULL,NULL
54,52,255,156,1127,0.142052,1.000000,3307,3686,0.897179,NULL,NULL,NULL,NULL,-10,NULL,NULL
54,52,255,156,1127,0.120191,1.000000,3316,3686,0.899620,NULL,NULL,NULL,NULL,-5,NULL,NULL
54,52,255,156,1127,0.119768,1.000000,3343,3686,0.906945,NULL,NULL,NULL,NULL,-1,NULL,NULL
54,52,255,156,1127,0.121267,1.000000,3359,3686,0.911286,NULL,NULL,NULL,NULL,1,NULL,NULL
54,52,255,156,1127,0.122576,1.000000,3359,3686,0.911286,NULL,NULL,NULL,NULL,5,NULL,NULL
54,52,255,156,1127,0.120286,1.000000,3359,3686,0.911286,NULL,NULL,NULL,NULL,10,NULL,NULL
54,52,255,156,1127,0.123477,1.000000,3359,3686,0.911286,NULL,NULL,NULL,NULL,100,NULL,NULL
54,52,2550,156,1127,1.580576,0.994911,3679,3686,0.998101,NULL,NULL,NULL,NULL,NULL,5,531
54,52,2550,156,1127,0.460811,1.000000,3670,3686,0.995659,NULL,NULL,NULL,NULL,NULL,10,237
54,52,2550,156,1127,0.256383,1.000000,3653,3686,0.991047,NULL,NULL,NULL,NULL,NULL,15,126
54,52,2550,156,1127,0.226037,1.000000,3644,3686,0.988606,NULL,NULL,NULL,NULL,NULL,20,80
54,52,2550,156,1127,0.177931,1.000000,3628,3686,0.984265,NULL,NULL,NULL,NULL,NULL,25,55
54,52,2550,156,1127,0.170301,1.000000,3637,3686,0.986706,NULL,NULL,NULL,NULL,NULL,30,43
54,52,2550,156,1127,0.156510,1.000000,3624,3686,0.983180,NULL,NULL,NULL,NULL,NULL,35,30
54,52,2550,156,1127,0.159799,1.000000,3608,3686,0.978839,NULL,NULL,NULL,NULL,NULL,40,23
54,52,2550,156,1127,0.155934,1.000000,3612,3686,0.979924,NULL,NULL,NULL,NULL,NULL,45,19
54,52,2550,156,1127,0.148219,1.000000,3609,3686,0.979110,NULL,NULL,NULL,NULL,NULL,50,18
54,52,2550,156,1127,0.171233,1.000000,3596,3686,0.975583,NULL,NULL,NULL,NULL,NULL,55,14
54,52,2550,156,1127,0.143867,1.000000,3596,3686,0.975583,NULL,NULL,NULL,NULL,NULL,60,14
54,52,2550,156,1127,0.139749,1.000000,3590,3686,0.973956,NULL,NULL,NULL,NULL,NULL,65,9
54,52,2550,156,1127,0.137679,1.000000,3562,3686,0.966359,NULL,NULL,NULL,NULL,NULL,70,8
54,52,2550,156,1127,0.145926,1.000000,3584,3686,0.972328,NULL,NULL,NULL,NULL,NULL,75,5
54,52,2550,156,1127,0.139512,1.000000,3571,3686,0.968801,NULL,NULL,NULL,NULL,NULL,80,4
54,52,2550,156,1127,0.135704,1.000000,3571,3686,0.968801,NULL,NULL,NULL,NULL,NULL,85,4
54,52,2550,156,1127,0.169412,1.000000,3571,3686,0.968801,NULL,NULL,NULL,NULL,NULL,90,4
54,52,2550,156,1127,0.136848,1.000000,3571,3686,0.968801,NULL,NULL,NULL,NULL,NULL,95,4
54,52,2550,156,1127,0.136237,1.000000,3571,3686,0.968801,NULL,NULL,NULL,NULL,NULL,100,4
