Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
61,54,223,157,1055,0.114968,1.000000,2892,3234,0.894249,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.227304,0.264574,1030,3234,0.318491,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.226142,0.304933,1146,3234,0.354360,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.264761,0.331839,1279,3234,0.395485,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.258306,0.367713,1403,3234,0.433828,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.232990,0.412556,1555,3234,0.480829,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.261236,0.461883,1673,3234,0.517316,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.245075,0.506726,1793,3234,0.554422,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.253633,0.556054,1934,3234,0.598021,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.239982,0.605381,2054,3234,0.635127,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.264506,0.650224,2162,3234,0.668522,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.241577,0.695067,2274,3234,0.703154,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.245425,0.713004,2298,3234,0.710575,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.242027,0.757848,2426,3234,0.750155,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.271055,0.802691,2500,3234,0.773036,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.250515,0.847534,2665,3234,0.824057,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.250318,0.887892,2733,3234,0.845083,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.252659,0.914798,2731,3234,0.844465,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.270200,0.950673,2805,3234,0.867347,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.280312,0.968610,2840,3234,0.878169,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.255731,0.991031,2891,3234,0.893939,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096960,1.000000,2889,3234,0.893321,NULL,0.000000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096657,1.000000,2890,3234,0.893630,NULL,0.000000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.117231,1.000000,2892,3234,0.894249,NULL,0.000000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096014,0.995516,2823,3234,0.872913,NULL,0.050000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.119428,1.000000,2889,3234,0.893321,NULL,0.050000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.109918,1.000000,2892,3234,0.894249,NULL,0.050000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097530,0.973094,2715,3234,0.839518,NULL,0.100000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095910,1.000000,2876,3234,0.889301,NULL,0.100000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100971,1.000000,2906,3234,0.898578,NULL,0.100000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097879,0.964126,2607,3234,0.806122,NULL,0.150000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099615,1.000000,2908,3234,0.899196,NULL,0.150000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095101,1.000000,2901,3234,0.897032,NULL,0.150000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096162,0.950673,2438,3234,0.753865,NULL,0.200000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099744,1.000000,2897,3234,0.895795,NULL,0.200000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096313,1.000000,2901,3234,0.897032,NULL,0.200000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.105235,0.955157,2361,3234,0.730056,NULL,0.250000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098322,1.000000,2904,3234,0.897959,NULL,0.250000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097766,1.000000,2906,3234,0.898578,NULL,0.250000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095328,0.937220,2114,3234,0.653680,NULL,0.300000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.110419,1.000000,2913,3234,0.900742,NULL,0.300000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095034,1.000000,2906,3234,0.898578,NULL,0.300000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.090346,0.883408,1978,3234,0.611626,NULL,0.350000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098439,1.000000,2937,3234,0.908163,NULL,0.350000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100645,1.000000,2903,3234,0.897650,NULL,0.350000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.088719,0.838565,1850,3234,0.572047,NULL,0.400000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.116496,1.000000,2919,3234,0.902597,NULL,0.400000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099533,1.000000,2910,3234,0.899814,NULL,0.400000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.107276,0.789238,1725,3234,0.533395,NULL,0.450000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.102334,1.000000,2934,3234,0.907236,NULL,0.450000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099615,1.000000,2912,3234,0.900433,NULL,0.450000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.084741,0.735426,1542,3234,0.476809,NULL,0.500000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.101531,1.000000,2927,3234,0.905071,NULL,0.500000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097906,1.000000,2909,3234,0.899505,NULL,0.500000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.085483,0.690583,1429,3234,0.441868,NULL,0.550000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.103373,1.000000,2923,3234,0.903834,NULL,0.550000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100135,1.000000,2909,3234,0.899505,NULL,0.550000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.101214,0.636771,1251,3234,0.386827,NULL,0.600000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099733,1.000000,2903,3234,0.897650,NULL,0.600000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099700,1.000000,2902,3234,0.897341,NULL,0.600000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.080756,0.587444,1131,3234,0.349722,NULL,0.650000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100964,1.000000,2918,3234,0.902288,NULL,0.650000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099406,1.000000,2902,3234,0.897341,NULL,0.650000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.074106,0.538117,1012,3234,0.312925,NULL,0.700000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.102957,1.000000,2931,3234,0.906308,NULL,0.700000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100555,1.000000,2910,3234,0.899814,NULL,0.700000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.073094,0.484305,916,3234,0.283241,NULL,0.750000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.101993,1.000000,2930,3234,0.905999,NULL,0.750000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.115097,1.000000,2913,3234,0.900742,NULL,0.750000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.073147,0.439462,832,3234,0.257267,NULL,0.800000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.102157,1.000000,2954,3234,0.913420,NULL,0.800000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098776,1.000000,2913,3234,0.900742,NULL,0.800000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.070735,0.390135,716,3234,0.221398,NULL,0.850000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.101029,1.000000,2942,3234,0.909709,NULL,0.850000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097693,1.000000,2898,3234,0.896104,NULL,0.850000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.069277,0.340807,570,3234,0.176252,NULL,0.900000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099318,1.000000,2951,3234,0.912492,NULL,0.900000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.100235,1.000000,2934,3234,0.907236,NULL,0.900000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.066882,0.291480,456,3234,0.141002,NULL,0.950000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.102069,1.000000,2974,3234,0.919604,NULL,0.950000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099719,1.000000,2963,3234,0.916203,NULL,0.950000,180,NULL,NULL,NULL,NULL
