Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
58,57,258,159,1054,0.144587,1.000000,2929,3254,0.900123,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.315579,0.271318,982,3254,0.301782,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.273005,0.298450,1126,3254,0.346036,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.276138,0.341085,1402,3254,0.430854,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.277625,0.375969,1520,3254,0.467117,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.279245,0.414729,1617,3254,0.496927,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.305355,0.445736,1729,3254,0.531346,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.293354,0.472868,1792,3254,0.550707,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.298714,0.523256,1929,3254,0.592809,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.312607,0.573643,2067,3254,0.635218,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.316369,0.608527,2207,3254,0.678242,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.301214,0.651163,2245,3254,0.689920,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.333377,0.705426,2433,3254,0.747695,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.303367,0.748062,2515,3254,0.772895,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.309471,0.790698,2677,3254,0.822680,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.340470,0.817829,2741,3254,0.842348,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.331273,0.860465,2805,3254,0.862016,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.312478,0.906977,2849,3254,0.875538,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.313581,0.937984,2901,3254,0.891518,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.328189,0.968992,2912,3254,0.894899,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.359839,0.988372,2937,3254,0.902581,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.133138,0.996124,2916,3254,0.896128,NULL,0.000000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.126166,1.000000,2925,3254,0.898894,NULL,0.000000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.137808,1.000000,2929,3254,0.900123,NULL,0.000000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.121535,0.949612,2633,3254,0.809158,NULL,0.050000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.134481,1.000000,2986,3254,0.917640,NULL,0.050000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.127564,1.000000,2929,3254,0.900123,NULL,0.050000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.117121,0.899225,2332,3254,0.716656,NULL,0.100000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.129219,1.000000,2966,3254,0.911494,NULL,0.100000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.127009,1.000000,2935,3254,0.901967,NULL,0.100000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.114292,0.848837,2174,3254,0.668101,NULL,0.150000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.126162,1.000000,2982,3254,0.916411,NULL,0.150000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.124836,1.000000,2940,3254,0.903503,NULL,0.150000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.151989,0.798450,2041,3254,0.627228,NULL,0.200000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.130112,1.000000,2981,3254,0.916103,NULL,0.200000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.127153,1.000000,2935,3254,0.901967,NULL,0.200000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.106214,0.748062,1891,3254,0.581131,NULL,0.250000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.127855,1.000000,2960,3254,0.909650,NULL,0.250000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.125533,1.000000,2936,3254,0.902274,NULL,0.250000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.109446,0.697674,1678,3254,0.515673,NULL,0.300000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.126907,1.000000,2974,3254,0.913952,NULL,0.300000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.123525,1.000000,2924,3254,0.898586,NULL,0.300000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.109473,0.647287,1514,3254,0.465273,NULL,0.350000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.129172,1.000000,2981,3254,0.916103,NULL,0.350000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.128570,1.000000,2924,3254,0.898586,NULL,0.350000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.098485,0.596899,1384,3254,0.425323,NULL,0.400000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.128650,1.000000,2971,3254,0.913030,NULL,0.400000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.136495,1.000000,2921,3254,0.897664,NULL,0.400000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.095226,0.546512,1256,3254,0.385986,NULL,0.450000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.130056,1.000000,2997,3254,0.921020,NULL,0.450000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.154566,1.000000,2946,3254,0.905347,NULL,0.450000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.108669,0.496124,1135,3254,0.348801,NULL,0.500000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.127757,1.000000,2997,3254,0.921020,NULL,0.500000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.123836,1.000000,2945,3254,0.905040,NULL,0.500000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.110677,0.449612,986,3254,0.303012,NULL,0.550000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.150271,1.000000,2997,3254,0.921020,NULL,0.550000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.130586,1.000000,2954,3254,0.907806,NULL,0.550000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.099018,0.399225,857,3254,0.263368,NULL,0.600000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.130116,1.000000,2974,3254,0.913952,NULL,0.600000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.150379,1.000000,2957,3254,0.908728,NULL,0.600000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.084368,0.348837,658,3254,0.202213,NULL,0.650000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.130592,1.000000,2992,3254,0.919484,NULL,0.650000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.132660,1.000000,2971,3254,0.913030,NULL,0.650000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.082394,0.298450,523,3254,0.160725,NULL,0.700000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.131822,1.000000,3014,3254,0.926245,NULL,0.700000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.154033,1.000000,2965,3254,0.911186,NULL,0.700000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.079359,0.248062,335,3254,0.102950,NULL,0.750000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.160933,1.000000,3030,3254,0.931162,NULL,0.750000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.150927,1.000000,2958,3254,0.909035,NULL,0.750000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.078725,0.197674,215,3254,0.066073,NULL,0.800000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.129666,1.000000,3029,3254,0.930854,NULL,0.800000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.128172,1.000000,3012,3254,0.925630,NULL,0.800000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.073901,0.147287,140,3254,0.043024,NULL,0.850000,60,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.126449,1.000000,3006,3254,0.923786,NULL,0.850000,120,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.126220,1.000000,2995,3254,0.920406,NULL,0.850000,180,NULL,NULL,NULL,NULL
58,57,258,159,1054,0.073197,0.096899,72,3254,0.022127,NULL,0.900000,60,NULL,NULL,NULL,NULL
