Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
59,59,241,151,1104,0.137004,1.000000,3213,3580,0.897486,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.278262,0.273859,1364,3580,0.381006,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.274073,0.327801,1608,3580,0.449162,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.263045,0.377593,1764,3580,0.492737,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.273897,0.394191,1848,3580,0.516201,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.265659,0.423237,1949,3580,0.544413,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.271108,0.452282,2092,3580,0.584358,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.269680,0.489627,2132,3580,0.595531,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.275695,0.531120,2271,3580,0.634358,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.303945,0.585062,2468,3580,0.689385,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.315128,0.639004,2595,3580,0.724860,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.278542,0.676349,2662,3580,0.743575,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.283590,0.717842,2736,3580,0.764246,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.288618,0.759336,2823,3580,0.788547,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.311150,0.800830,2888,3580,0.806704,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.288161,0.842324,2961,3580,0.827095,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.290679,0.875519,3020,3580,0.843575,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.324216,0.904564,3062,3580,0.855307,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.288358,0.946058,3158,3580,0.882123,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.292936,0.970954,3167,3580,0.884637,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.293815,0.987552,3196,3580,0.892737,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.116271,1.000000,3217,3580,0.898603,NULL,0.000000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.117019,1.000000,3213,3580,0.897486,NULL,0.000000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.117462,1.000000,3213,3580,0.897486,NULL,0.000000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.113767,1.000000,3167,3580,0.884637,NULL,0.050000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.113475,1.000000,3228,3580,0.901676,NULL,0.050000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.122886,1.000000,3213,3580,0.897486,NULL,0.050000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.138921,0.987552,3064,3580,0.855866,NULL,0.100000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.134693,1.000000,3221,3580,0.899721,NULL,0.100000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.156919,1.000000,3224,3580,0.900559,NULL,0.100000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.134148,0.975104,2920,3580,0.815642,NULL,0.150000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.112998,1.000000,3249,3580,0.907542,NULL,0.150000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.115250,1.000000,3224,3580,0.900559,NULL,0.150000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.116157,0.962656,2714,3580,0.758101,NULL,0.200000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.118577,1.000000,3220,3580,0.899441,NULL,0.200000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.136241,1.000000,3224,3580,0.900559,NULL,0.200000,180,NULL,NULL,NULL,NULL
