Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
71,70,325,175,1698,0.286872,1.000000,4536,5055,0.897329,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.571156,0.273846,1869,5055,0.369733,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.547746,0.301538,1999,5055,0.395450,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.551984,0.338462,2298,5055,0.454599,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.548892,0.363077,2463,5055,0.487240,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.563478,0.396923,2625,5055,0.519288,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.552258,0.436923,2790,5055,0.551929,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.569748,0.473846,2957,5055,0.584965,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.554976,0.529231,3187,5055,0.630465,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.596749,0.569231,3396,5055,0.671810,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.561951,0.600000,3507,5055,0.693769,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.583686,0.649231,3709,5055,0.733729,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.577385,0.683077,3827,5055,0.757072,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.620211,0.729231,4032,5055,0.797626,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.585200,0.756923,4057,5055,0.802572,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.625437,0.800000,4212,5055,0.833234,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.607211,0.833846,4288,5055,0.848269,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.598163,0.876923,4382,5055,0.866865,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.601373,0.913846,4473,5055,0.884866,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.603751,0.947692,4498,5055,0.889812,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
