Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
61,54,223,157,1055,0.114658,1.000000,2892,3234,0.894249,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.171852,0.367713,1326,3234,0.410019,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.173293,0.399103,1468,3234,0.453927,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.180676,0.452915,1695,3234,0.524119,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.171123,0.470852,1759,3234,0.543908,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.179155,0.511211,1847,3234,0.571119,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.176986,0.560538,2001,3234,0.618738,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.179986,0.596413,2075,3234,0.641620,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.192263,0.627803,2158,3234,0.667285,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.190012,0.672646,2299,3234,0.710884,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.211574,0.726457,2408,3234,0.744589,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.183447,0.762332,2535,3234,0.783859,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.185267,0.798206,2597,3234,0.803030,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.186418,0.838565,2734,3234,0.845393,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.190613,0.887892,2793,3234,0.863636,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.187963,0.910314,2734,3234,0.845393,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.189193,0.941704,2792,3234,0.863327,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.190745,0.959641,2818,3234,0.871367,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.194783,0.991031,2884,3234,0.891775,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.209003,1.000000,2892,3234,0.894249,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097704,0.973094,2666,3234,0.824366,NULL,0.100000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.108021,1.000000,2876,3234,0.889301,NULL,0.100000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096253,1.000000,2906,3234,0.898578,NULL,0.100000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.108506,0.964126,2553,3234,0.789425,NULL,0.150000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096710,1.000000,2908,3234,0.899196,NULL,0.150000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.107961,1.000000,2901,3234,0.897032,NULL,0.150000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.112440,0.937220,2366,3234,0.731602,NULL,0.200000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.097605,1.000000,2895,3234,0.895176,NULL,0.200000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098017,1.000000,2901,3234,0.897032,NULL,0.200000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.094080,0.892377,2222,3234,0.687075,NULL,0.250000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096939,1.000000,2906,3234,0.898578,NULL,0.250000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095908,1.000000,2903,3234,0.897650,NULL,0.250000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098266,0.843049,1951,3234,0.603278,NULL,0.300000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096552,1.000000,2913,3234,0.900742,NULL,0.300000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098704,1.000000,2903,3234,0.897650,NULL,0.300000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.091979,0.784753,1820,3234,0.562771,NULL,0.350000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099217,1.000000,2937,3234,0.908163,NULL,0.350000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.112588,1.000000,2903,3234,0.897650,NULL,0.350000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.088082,0.739910,1682,3234,0.520099,NULL,0.400000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.098301,1.000000,2919,3234,0.902597,NULL,0.400000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095106,1.000000,2907,3234,0.898887,NULL,0.400000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.085155,0.690583,1545,3234,0.477737,NULL,0.450000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.096836,1.000000,2934,3234,0.907236,NULL,0.450000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095492,1.000000,2909,3234,0.899505,NULL,0.450000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.084040,0.636771,1364,3234,0.421769,NULL,0.500000,60,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.099549,1.000000,2927,3234,0.905071,NULL,0.500000,120,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.095881,1.000000,2906,3234,0.898578,NULL,0.500000,180,NULL,NULL,NULL,NULL
61,54,223,157,1055,0.080362,0.591928,1268,3234,0.392084,NULL,0.550000,60,NULL,NULL,NULL,NULL
