Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
71,70,325,175,1698,0.293965,1.000000,4533,5055,0.896736,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.379511,0.326154,2107,5055,0.416815,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.385233,0.356923,2262,5055,0.447478,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.390670,0.384615,2421,5055,0.478932,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.412640,0.443077,2688,5055,0.531751,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.410233,0.476923,2845,5055,0.562809,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.419716,0.510769,3001,5055,0.593670,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.419079,0.560000,3270,5055,0.646884,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.414897,0.603077,3416,5055,0.675767,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.458148,0.627692,3521,5055,0.696538,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.461497,0.673846,3769,5055,0.745598,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.508226,0.720000,3949,5055,0.781207,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.443501,0.750769,4002,5055,0.791691,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.443844,0.781538,4153,5055,0.821563,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.445961,0.824615,4248,5055,0.840356,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.459302,0.864615,4353,5055,0.861128,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.465406,0.901538,4426,5055,0.875569,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.465026,0.947692,4489,5055,0.888032,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.461877,0.975385,4532,5055,0.896538,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.466658,1.000000,4533,5055,0.896736,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.299246,1.000000,4440,5055,0.878338,NULL,0.100000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.257733,1.000000,4544,5055,0.898912,NULL,0.100000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.258538,1.000000,4533,5055,0.896736,NULL,0.100000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.269062,1.000000,4292,5055,0.849060,NULL,0.150000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.260319,1.000000,4566,5055,0.903264,NULL,0.150000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.259761,1.000000,4531,5055,0.896340,NULL,0.150000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.259198,0.984615,4084,5055,0.807913,NULL,0.200000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.271648,1.000000,4614,5055,0.912760,NULL,0.200000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.258449,1.000000,4531,5055,0.896340,NULL,0.200000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.256165,0.975385,3716,5055,0.735114,NULL,0.250000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.260571,1.000000,4600,5055,0.909990,NULL,0.250000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.281354,1.000000,4529,5055,0.895945,NULL,0.250000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.254525,0.926154,3408,5055,0.674184,NULL,0.300000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.261024,1.000000,4571,5055,0.904253,NULL,0.300000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.258730,1.000000,4535,5055,0.897132,NULL,0.300000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.279860,0.880000,3208,5055,0.634619,NULL,0.350000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.261528,1.000000,4604,5055,0.910781,NULL,0.350000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.282693,1.000000,4535,5055,0.897132,NULL,0.350000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.243556,0.827692,2885,5055,0.570722,NULL,0.400000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.263280,1.000000,4525,5055,0.895153,NULL,0.400000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.263762,1.000000,4538,5055,0.897725,NULL,0.400000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.290973,0.781538,2710,5055,0.536103,NULL,0.450000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.263678,1.000000,4582,5055,0.906429,NULL,0.450000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.268516,1.000000,4542,5055,0.898516,NULL,0.450000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.234910,0.732308,2384,5055,0.471612,NULL,0.500000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.264068,1.000000,4576,5055,0.905242,NULL,0.500000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.260251,1.000000,4561,5055,0.902275,NULL,0.500000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.222133,0.680000,2059,5055,0.407319,NULL,0.550000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.304500,1.000000,4612,5055,0.912364,NULL,0.550000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.269190,1.000000,4578,5055,0.905638,NULL,0.550000,180,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.224611,0.630769,1878,5055,0.371513,NULL,0.600000,60,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.268582,1.000000,4617,5055,0.913353,NULL,0.600000,120,NULL,NULL,NULL,NULL
71,70,325,175,1698,0.264032,1.000000,4581,5055,0.906231,NULL,0.600000,180,NULL,NULL,NULL,NULL
