Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
76,64,280,172,1600,0.212605,1.000000,4330,5067,0.854549,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.346767,0.342857,1930,5067,0.380896,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.310857,0.389286,2113,5067,0.417012,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.330729,0.410714,2282,5067,0.450365,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.322780,0.457143,2523,5067,0.497928,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.336136,0.496429,2872,5067,0.566805,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.389099,0.539286,2992,5067,0.590487,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.342713,0.585714,3148,5067,0.621275,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.337652,0.632143,3265,5067,0.644365,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.379418,0.667857,3470,5067,0.684823,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.347386,0.717857,3596,5067,0.709690,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.355377,0.757143,3662,5067,0.722716,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.365538,0.789286,3766,5067,0.743241,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.350349,0.825000,3987,5067,0.786856,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.356507,0.867857,4048,5067,0.798895,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.358385,0.896429,4132,5067,0.815473,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.370945,0.928571,4225,5067,0.833827,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
76,64,280,172,1600,0.398074,0.950000,4291,5067,0.846852,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
