Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
59,59,241,151,1104,0.137281,1.000000,3213,3580,0.897486,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.231028,0.381743,1708,3580,0.477095,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.231523,0.398340,1869,3580,0.522067,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.204630,0.427386,1944,3580,0.543017,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.237071,0.464730,2109,3580,0.589106,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.206171,0.485477,2147,3580,0.599721,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.242831,0.539419,2292,3580,0.640223,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.215425,0.593361,2486,3580,0.694413,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.214041,0.634855,2587,3580,0.722626,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.255950,0.672199,2668,3580,0.745251,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.220611,0.721992,2738,3580,0.764804,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.233085,0.759336,2807,3580,0.784078,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.234620,0.800830,2893,3580,0.808101,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.267111,0.838174,2964,3580,0.827933,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.269349,0.879668,3031,3580,0.846648,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.271983,0.904564,3056,3580,0.853631,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.273039,0.950207,3161,3580,0.882961,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.246110,0.975104,3168,3580,0.884916,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.241790,0.987552,3197,3580,0.893017,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.246508,1.000000,3213,3580,0.897486,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.127713,0.987552,3022,3580,0.844134,NULL,0.100000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.123936,1.000000,3221,3580,0.899721,NULL,0.100000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.121600,1.000000,3224,3580,0.900559,NULL,0.100000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.147703,0.975104,2820,3580,0.787709,NULL,0.150000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.143617,1.000000,3249,3580,0.907542,NULL,0.150000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.129405,1.000000,3224,3580,0.900559,NULL,0.150000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.117855,0.950207,2598,3580,0.725698,NULL,0.200000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.138185,1.000000,3220,3580,0.899441,NULL,0.200000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.121710,1.000000,3224,3580,0.900559,NULL,0.200000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.135330,0.900415,2437,3580,0.680726,NULL,0.250000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.123258,1.000000,3240,3580,0.905028,NULL,0.250000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.149683,1.000000,3224,3580,0.900559,NULL,0.250000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.121310,0.846473,2244,3580,0.626816,NULL,0.300000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.121399,1.000000,3256,3580,0.909497,NULL,0.300000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.120761,1.000000,3226,3580,0.901117,NULL,0.300000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.110940,0.800830,2001,3580,0.558939,NULL,0.350000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.121857,1.000000,3248,3580,0.907263,NULL,0.350000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.124175,1.000000,3220,3580,0.899441,NULL,0.350000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.103530,0.746888,1827,3580,0.510335,NULL,0.400000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.124553,1.000000,3223,3580,0.900279,NULL,0.400000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.116525,1.000000,3221,3580,0.899721,NULL,0.400000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.100068,0.697095,1712,3580,0.478212,NULL,0.450000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.122234,1.000000,3223,3580,0.900279,NULL,0.450000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.123370,1.000000,3221,3580,0.899721,NULL,0.450000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.102576,0.651452,1501,3580,0.419274,NULL,0.500000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.123261,1.000000,3260,3580,0.910615,NULL,0.500000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.142768,1.000000,3210,3580,0.896648,NULL,0.500000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.116102,0.597510,1305,3580,0.364525,NULL,0.550000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.145872,1.000000,3228,3580,0.901676,NULL,0.550000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.120799,1.000000,3221,3580,0.899721,NULL,0.550000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.110243,0.547718,1228,3580,0.343017,NULL,0.600000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.142200,1.000000,3238,3580,0.904469,NULL,0.600000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.124183,1.000000,3221,3580,0.899721,NULL,0.600000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.103076,0.497925,1022,3580,0.285475,NULL,0.650000,60,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.120846,1.000000,3252,3580,0.908380,NULL,0.650000,120,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.125200,1.000000,3222,3580,0.900000,NULL,0.650000,180,NULL,NULL,NULL,NULL
59,59,241,151,1104,0.108771,0.448133,986,3580,0.275419,NULL,0.700000,60,NULL,NULL,NULL,NULL
