Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
75,74,318,178,1719,0.301030,1.000000,4512,5101,0.884532,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.462476,0.330189,1984,5101,0.388943,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.407880,0.364780,2234,5101,0.437953,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.408579,0.396226,2331,5101,0.456969,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.419098,0.433962,2614,5101,0.512449,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.453124,0.452830,2825,5101,0.553813,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.460280,0.493711,2950,5101,0.578318,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.448909,0.553459,3180,5101,0.623407,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.460458,0.600629,3376,5101,0.661831,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.432513,0.635220,3452,5101,0.676730,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.446486,0.676101,3579,5101,0.701627,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.457502,0.707547,3679,5101,0.721231,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.455985,0.748428,3834,5101,0.751617,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.445372,0.792453,4056,5101,0.795138,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.472658,0.839623,4194,5101,0.822192,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.469632,0.883648,4327,5101,0.848265,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.475998,0.921384,4423,5101,0.867085,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.476427,0.955975,4438,5101,0.870025,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.493930,0.987421,4497,5101,0.881592,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.490187,1.000000,4512,5101,0.884532,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.255512,1.000000,4561,5101,0.894138,NULL,0.100000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.263676,1.000000,4573,5101,0.896491,NULL,0.100000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.284839,1.000000,4508,5101,0.883748,NULL,0.100000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.265111,1.000000,4583,5101,0.898451,NULL,0.150000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.274099,1.000000,4556,5101,0.893158,NULL,0.150000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.255731,1.000000,4525,5101,0.887081,NULL,0.150000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.276417,1.000000,4575,5101,0.896883,NULL,0.200000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.265163,1.000000,4584,5101,0.898647,NULL,0.200000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.263658,1.000000,4519,5101,0.885905,NULL,0.200000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.277005,1.000000,4525,5101,0.887081,NULL,0.250000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.276585,1.000000,4576,5101,0.897079,NULL,0.250000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.257552,1.000000,4520,5101,0.886101,NULL,0.250000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.265419,1.000000,4515,5101,0.885121,NULL,0.300000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.255557,1.000000,4607,5101,0.903156,NULL,0.300000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.256419,1.000000,4489,5101,0.880024,NULL,0.300000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.302173,1.000000,4501,5101,0.882376,NULL,0.350000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.259714,1.000000,4597,5101,0.901196,NULL,0.350000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.255396,1.000000,4506,5101,0.883356,NULL,0.350000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.274446,1.000000,4500,5101,0.882180,NULL,0.400000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.267893,1.000000,4614,5101,0.904528,NULL,0.400000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.269290,1.000000,4506,5101,0.883356,NULL,0.400000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.268930,1.000000,4473,5101,0.876887,NULL,0.450000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.263412,1.000000,4615,5101,0.904725,NULL,0.450000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.262719,1.000000,4537,5101,0.889433,NULL,0.450000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.266359,1.000000,4487,5101,0.879631,NULL,0.500000,60,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.258725,1.000000,4591,5101,0.900020,NULL,0.500000,120,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.268425,1.000000,4529,5101,0.887865,NULL,0.500000,180,NULL,NULL,NULL,NULL
75,74,318,178,1719,0.276695,1.000000,4510,5101,0.884140,NULL,0.550000,60,NULL,NULL,NULL,NULL
