Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
63,61,239,159,1090,0.136194,1.000000,3114,3579,0.870075,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.231523,0.317992,1443,3579,0.403185,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.237323,0.376569,1679,3579,0.469125,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.237705,0.430962,1789,3579,0.499860,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.237093,0.489540,1946,3579,0.543727,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.230391,0.493724,2047,3579,0.571947,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.210533,0.569038,2182,3579,0.609667,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.256120,0.606695,2249,3579,0.628388,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.223513,0.640167,2414,3579,0.674490,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.215768,0.694561,2511,3579,0.701593,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.217151,0.732218,2568,3579,0.717519,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.278829,0.765690,2696,3579,0.753283,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.257502,0.799163,2736,3579,0.764459,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.230533,0.849372,2840,3579,0.793518,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.233955,0.887029,2921,3579,0.816150,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.234678,0.912134,3003,3579,0.839061,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.274829,0.941423,2997,3579,0.837385,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.234895,0.970711,3081,3579,0.860855,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.245153,0.991632,3087,3579,0.862531,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.244108,1.000000,3114,3579,0.870075,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.137743,0.991632,2981,3579,0.832914,NULL,0.100000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.152536,1.000000,3139,3579,0.877061,NULL,0.100000,120,NULL,NULL,NULL,NULL
