Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
79,70,293,175,1659,0.227364,1.000000,4510,5266,0.856438,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.358113,0.358362,1840,5266,0.349411,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.397110,0.409556,2067,5266,0.392518,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.403817,0.460751,2294,5266,0.435625,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.372945,0.491468,2504,5266,0.475503,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.383617,0.525597,2673,5266,0.507596,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.383110,0.563140,2708,5266,0.514242,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.378086,0.600683,2965,5266,0.563046,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.394692,0.645051,3256,5266,0.618306,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.400646,0.675768,3621,5266,0.687619,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.387052,0.703072,3800,5266,0.721610,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.394743,0.744027,3775,5266,0.716863,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.413303,0.781570,4031,5266,0.765477,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.404776,0.802048,3931,5266,0.746487,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.441340,0.849829,4037,5266,0.766616,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.404633,0.890785,4136,5266,0.785416,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.413510,0.918089,4196,5266,0.796810,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.415464,0.945392,4454,5266,0.845803,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.421488,0.972696,4496,5266,0.853779,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.424450,1.000000,4510,5266,0.856438,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.210886,0.996587,4387,5266,0.833080,NULL,0.100000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.224387,1.000000,4494,5266,0.853399,NULL,0.100000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.260664,1.000000,4500,5266,0.854539,NULL,0.100000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.246208,0.972696,4173,5266,0.792442,NULL,0.150000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.242629,1.000000,4478,5266,0.850361,NULL,0.150000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.243613,1.000000,4499,5266,0.854349,NULL,0.150000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.234892,0.924915,3979,5266,0.755602,NULL,0.200000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.224599,1.000000,4509,5266,0.856248,NULL,0.200000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.222122,1.000000,4517,5266,0.857767,NULL,0.200000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.224799,0.873720,3701,5266,0.702810,NULL,0.250000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.215817,1.000000,4510,5266,0.856438,NULL,0.250000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.221838,1.000000,4531,5266,0.860425,NULL,0.250000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.203332,0.825939,3449,5266,0.654956,NULL,0.300000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.218499,1.000000,4524,5266,0.859096,NULL,0.300000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.213822,1.000000,4525,5266,0.859286,NULL,0.300000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.230782,0.771331,3305,5266,0.627611,NULL,0.350000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.216157,1.000000,4479,5266,0.850551,NULL,0.350000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.253619,1.000000,4516,5266,0.857577,NULL,0.350000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.206962,0.720137,2846,5266,0.540448,NULL,0.400000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.223346,1.000000,4523,5266,0.858906,NULL,0.400000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.225264,1.000000,4515,5266,0.857387,NULL,0.400000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.186117,0.675768,2604,5266,0.494493,NULL,0.450000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.216530,1.000000,4525,5266,0.859286,NULL,0.450000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.228697,1.000000,4474,5266,0.849601,NULL,0.450000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.184589,0.621160,2169,5266,0.411888,NULL,0.500000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.215852,1.000000,4479,5266,0.850551,NULL,0.500000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.222771,1.000000,4513,5266,0.857007,NULL,0.500000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.178469,0.573379,1818,5266,0.345234,NULL,0.550000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.233781,1.000000,4512,5266,0.856817,NULL,0.550000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.222967,1.000000,4479,5266,0.850551,NULL,0.550000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.204397,0.522184,1619,5266,0.307444,NULL,0.600000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.217603,1.000000,4519,5266,0.858147,NULL,0.600000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.246767,1.000000,4521,5266,0.858526,NULL,0.600000,180,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.181992,0.474403,1469,5266,0.278959,NULL,0.650000,60,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.220386,1.000000,4550,5266,0.864033,NULL,0.650000,120,NULL,NULL,NULL,NULL
79,70,293,175,1659,0.227169,1.000000,4489,5266,0.852450,NULL,0.650000,180,NULL,NULL,NULL,NULL
