Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
68,68,288,174,1475,0.206440,1.000000,4121,4874,0.845507,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.355890,0.333333,1790,4874,0.367255,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.323608,0.336806,1852,4874,0.379975,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.333092,0.392361,1964,4874,0.402954,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.333819,0.447917,2263,4874,0.464300,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.336265,0.479167,2330,4874,0.478047,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.344302,0.531250,2582,4874,0.529750,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.346186,0.565972,2704,4874,0.554780,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.340046,0.611111,2915,4874,0.598071,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.366076,0.645833,3031,4874,0.621871,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.357112,0.684028,3215,4874,0.659622,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.347917,0.715278,3278,4874,0.672548,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.351426,0.756944,3473,4874,0.712556,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.363987,0.795139,3601,4874,0.738818,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.361475,0.850694,3736,4874,0.766516,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.373306,0.888889,3875,4874,0.795035,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.373596,0.934028,3968,4874,0.814116,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.380416,0.965278,4023,4874,0.825400,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.379408,0.986111,4066,4874,0.834222,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.410855,1.000000,4121,4874,0.845507,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
68,68,288,174,1475,0.209599,1.000000,4103,4874,0.841814,NULL,0.100000,60,NULL,NULL,NULL,NULL
