Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
74,67,280,183,1635,0.195155,1.000000,4215,4920,0.856707,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.356417,0.350000,1773,4920,0.360366,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.330224,0.410714,1891,4920,0.384350,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.372608,0.439286,2075,4920,0.421748,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.335276,0.464286,2231,4920,0.453455,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.368967,0.503571,2469,4920,0.501829,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.339314,0.542857,2606,4920,0.529675,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.337539,0.600000,2882,4920,0.585772,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.352110,0.639286,3069,4920,0.623780,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.355526,0.675000,3249,4920,0.660366,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.357171,0.703571,3335,4920,0.677846,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.362109,0.735714,3530,4920,0.717480,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.366258,0.775000,3663,4920,0.744512,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.364415,0.814286,3811,4920,0.774593,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.369649,0.850000,3786,4920,0.769512,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.371921,0.889286,4027,4920,0.818496,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.373280,0.939286,4111,4920,0.835569,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.376712,0.960714,4129,4920,0.839228,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.417469,0.985714,4196,4920,0.852846,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.417076,1.000000,4215,4920,0.856707,1.000000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.198815,1.000000,4212,4920,0.856098,NULL,0.100000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.186568,1.000000,4195,4920,0.852642,NULL,0.100000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189528,1.000000,4201,4920,0.853862,NULL,0.100000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199729,1.000000,4171,4920,0.847764,NULL,0.150000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199938,1.000000,4221,4920,0.857927,NULL,0.150000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.188880,1.000000,4201,4920,0.853862,NULL,0.150000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.200732,1.000000,4210,4920,0.855691,NULL,0.200000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193892,1.000000,4272,4920,0.868293,NULL,0.200000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193292,1.000000,4201,4920,0.853862,NULL,0.200000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.191330,1.000000,4164,4920,0.846341,NULL,0.250000,60,NULL,NULL,NULL,NULL
