Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
62,55,282,150,1082,0.166432,1.000000,3098,3262,0.949724,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.304176,0.219858,853,3262,0.261496,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.310529,0.251773,1037,3262,0.317903,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.311280,0.290780,1128,3262,0.345800,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.310605,0.333333,1452,3262,0.445126,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.314173,0.379433,1599,3262,0.490190,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.316250,0.421986,1682,3262,0.515635,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.319001,0.453901,1771,3262,0.542918,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.373380,0.496454,1888,3262,0.578786,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.386325,0.553191,2121,3262,0.650215,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.349524,0.595745,2283,3262,0.699877,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.336926,0.638298,2399,3262,0.735438,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.372258,0.680851,2520,3262,0.772532,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.354634,0.726950,2602,3262,0.797670,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.378605,0.769504,2751,3262,0.843348,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.356008,0.808511,2766,3262,0.847946,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.355458,0.840426,2913,3262,0.893010,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.363846,0.882979,2949,3262,0.904047,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.364573,0.921986,3027,3262,0.927958,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.357514,0.950355,3071,3262,0.941447,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.400974,0.982270,3105,3262,0.951870,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.143953,0.996454,3027,3262,0.927958,NULL,0.000000,60,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.143865,1.000000,3085,3262,0.945739,NULL,0.000000,120,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.141884,1.000000,3098,3262,0.949724,NULL,0.000000,180,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.142295,0.996454,3055,3262,0.936542,NULL,0.050000,60,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.147038,1.000000,3104,3262,0.951563,NULL,0.050000,120,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.146499,1.000000,3098,3262,0.949724,NULL,0.050000,180,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.176413,0.982270,2939,3262,0.900981,NULL,0.100000,60,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.146571,1.000000,3078,3262,0.943593,NULL,0.100000,120,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.142606,1.000000,3098,3262,0.949724,NULL,0.100000,180,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.139676,0.971631,2761,3262,0.846413,NULL,0.150000,60,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.147881,1.000000,3092,3262,0.947885,NULL,0.150000,120,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.170214,1.000000,3098,3262,0.949724,NULL,0.150000,180,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.140237,0.964539,2663,3262,0.816370,NULL,0.200000,60,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.160497,1.000000,3089,3262,0.946965,NULL,0.200000,120,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.144963,1.000000,3099,3262,0.950031,NULL,0.200000,180,NULL,NULL,NULL,NULL
62,55,282,150,1082,0.138077,0.943262,2461,3262,0.754445,NULL,0.250000,60,NULL,NULL,NULL,NULL
