Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
59,56,263,151,1098,0.130539,1.000000,3133,3370,0.929674,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.286620,0.235741,1044,3370,0.309792,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.337764,0.285171,1331,3370,0.394955,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.287894,0.323194,1546,3370,0.458754,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.325493,0.365019,1642,3370,0.487240,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.293016,0.399240,1723,3370,0.511276,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.291691,0.437262,1842,3370,0.546588,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.295341,0.486692,1950,3370,0.578635,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.300196,0.524715,2042,3370,0.605935,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.301397,0.570342,2154,3370,0.639169,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.305190,0.604563,2249,3370,0.667359,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.304353,0.657795,2392,3370,0.709792,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.312669,0.699620,2516,3370,0.746588,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.322310,0.749049,2600,3370,0.771513,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.314204,0.779468,2669,3370,0.791988,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.325105,0.825095,2813,3370,0.834718,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.318166,0.863118,2888,3370,0.856973,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.322157,0.893536,2926,3370,0.868249,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.322846,0.931559,3039,3370,0.901780,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.372889,0.958175,3096,3370,0.918694,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.329584,0.988593,3111,3370,0.923145,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.141263,1.000000,3135,3370,0.930267,NULL,0.000000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.132385,1.000000,3133,3370,0.929674,NULL,0.000000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.134015,1.000000,3133,3370,0.929674,NULL,0.000000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.158485,1.000000,3105,3370,0.921365,NULL,0.050000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.133813,1.000000,3143,3370,0.932641,NULL,0.050000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.130753,1.000000,3133,3370,0.929674,NULL,0.050000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.129350,0.988593,2955,3370,0.876855,NULL,0.100000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.130037,1.000000,3143,3370,0.932641,NULL,0.100000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.130811,1.000000,3133,3370,0.929674,NULL,0.100000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.152664,0.988593,2887,3370,0.856677,NULL,0.150000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.133956,1.000000,3175,3370,0.942137,NULL,0.150000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.160523,1.000000,3143,3370,0.932641,NULL,0.150000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.131753,0.980989,2803,3370,0.831751,NULL,0.200000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.131556,1.000000,3163,3370,0.938576,NULL,0.200000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.135208,1.000000,3143,3370,0.932641,NULL,0.200000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.139717,0.958175,2587,3370,0.767656,NULL,0.250000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.130008,1.000000,3160,3370,0.937685,NULL,0.250000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.132315,1.000000,3143,3370,0.932641,NULL,0.250000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.124735,0.912548,2411,3370,0.715430,NULL,0.300000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.153586,1.000000,3176,3370,0.942433,NULL,0.300000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.131889,1.000000,3143,3370,0.932641,NULL,0.300000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.127383,0.855513,2188,3370,0.649258,NULL,0.350000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.133550,1.000000,3188,3370,0.945994,NULL,0.350000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.133748,1.000000,3145,3370,0.933234,NULL,0.350000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.118430,0.809886,2071,3370,0.614540,NULL,0.400000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.131092,1.000000,3186,3370,0.945401,NULL,0.400000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.162798,1.000000,3145,3370,0.933234,NULL,0.400000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.129494,0.760456,1898,3370,0.563205,NULL,0.450000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.157242,1.000000,3173,3370,0.941543,NULL,0.450000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.158117,1.000000,3134,3370,0.929970,NULL,0.450000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.132224,0.711027,1725,3370,0.511869,NULL,0.500000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.156870,1.000000,3193,3370,0.947478,NULL,0.500000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.153768,1.000000,3134,3370,0.929970,NULL,0.500000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.119934,0.657795,1519,3370,0.450742,NULL,0.550000,60,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.156091,1.000000,3197,3370,0.948665,NULL,0.550000,120,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.159145,1.000000,3131,3370,0.929080,NULL,0.550000,180,NULL,NULL,NULL,NULL
59,56,263,151,1098,0.107259,0.612167,1412,3370,0.418991,NULL,0.600000,60,NULL,NULL,NULL,NULL
