Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
74,67,280,183,1635,0.225004,1.000000,4215,4920,0.856707,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.474512,0.292857,1675,4920,0.340447,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.488702,0.310714,1687,4920,0.342886,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.452702,0.364286,1876,4920,0.381301,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.520919,0.385714,2011,4920,0.408740,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.455149,0.439286,2268,4920,0.460976,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.470185,0.475000,2471,4920,0.502236,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.474307,0.510714,2642,4920,0.536992,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.478115,0.557143,2851,4920,0.579472,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.472641,0.603571,3045,4920,0.618902,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.479325,0.621429,3211,4920,0.652642,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.478129,0.667857,3179,4920,0.646138,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.491717,0.703571,3539,4920,0.719309,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.486777,0.750000,3688,4920,0.749593,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.499028,0.785714,3754,4920,0.763008,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.492127,0.825000,3847,4920,0.781911,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.505123,0.864286,3932,4920,0.799187,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.500459,0.907143,3906,4920,0.793902,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.510857,0.946429,4094,4920,0.832114,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.512136,0.967857,4134,4920,0.840244,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.516684,0.989286,4195,4920,0.852642,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199019,1.000000,4210,4920,0.855691,NULL,0.000000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.192631,1.000000,4204,4920,0.854472,NULL,0.000000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199304,1.000000,4215,4920,0.856707,NULL,0.000000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.200894,1.000000,4198,4920,0.853252,NULL,0.050000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193477,1.000000,4199,4920,0.853455,NULL,0.050000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193796,1.000000,4192,4920,0.852033,NULL,0.050000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193405,1.000000,4212,4920,0.856098,NULL,0.100000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.192729,1.000000,4195,4920,0.852642,NULL,0.100000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199774,1.000000,4201,4920,0.853862,NULL,0.100000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.194434,1.000000,4171,4920,0.847764,NULL,0.150000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193068,1.000000,4221,4920,0.857927,NULL,0.150000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.195916,1.000000,4201,4920,0.853862,NULL,0.150000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.190449,1.000000,4210,4920,0.855691,NULL,0.200000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.194048,1.000000,4272,4920,0.868293,NULL,0.200000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193708,1.000000,4201,4920,0.853862,NULL,0.200000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.197596,1.000000,4164,4920,0.846341,NULL,0.250000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.204274,1.000000,4211,4920,0.855894,NULL,0.250000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.225011,1.000000,4192,4920,0.852033,NULL,0.250000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.196768,1.000000,4100,4920,0.833333,NULL,0.300000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.223959,1.000000,4271,4920,0.868089,NULL,0.300000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.218941,1.000000,4192,4920,0.852033,NULL,0.300000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.202520,1.000000,4069,4920,0.827033,NULL,0.350000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.191962,1.000000,4230,4920,0.859756,NULL,0.350000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.202255,1.000000,4204,4920,0.854472,NULL,0.350000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.191433,1.000000,4007,4920,0.814431,NULL,0.400000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.202319,1.000000,4237,4920,0.861179,NULL,0.400000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.195206,1.000000,4204,4920,0.854472,NULL,0.400000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.196086,0.996429,3934,4920,0.799594,NULL,0.450000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.196132,1.000000,4242,4920,0.862195,NULL,0.450000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.198385,1.000000,4199,4920,0.853455,NULL,0.450000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199292,0.996429,3948,4920,0.802439,NULL,0.500000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.221275,1.000000,4267,4920,0.867276,NULL,0.500000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.195201,1.000000,4206,4920,0.854878,NULL,0.500000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193539,0.996429,3819,4920,0.776219,NULL,0.550000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.205444,1.000000,4268,4920,0.867480,NULL,0.550000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193294,1.000000,4203,4920,0.854268,NULL,0.550000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.190298,0.996429,3863,4920,0.785163,NULL,0.600000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.232621,1.000000,4271,4920,0.868089,NULL,0.600000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.193160,1.000000,4216,4920,0.856911,NULL,0.600000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189297,0.996429,3754,4920,0.763008,NULL,0.650000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.201171,1.000000,4266,4920,0.867073,NULL,0.650000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199544,1.000000,4204,4920,0.854472,NULL,0.650000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189576,0.996429,3762,4920,0.764634,NULL,0.700000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.197668,1.000000,4296,4920,0.873171,NULL,0.700000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.203954,1.000000,4223,4920,0.858333,NULL,0.700000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189516,0.992857,3703,4920,0.752642,NULL,0.750000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.204139,1.000000,4319,4920,0.877846,NULL,0.750000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.199037,1.000000,4209,4920,0.855488,NULL,0.750000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189774,0.996429,3680,4920,0.747967,NULL,0.800000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.195408,1.000000,4327,4920,0.879472,NULL,0.800000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.189234,1.000000,4202,4920,0.854065,NULL,0.800000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.188721,0.992857,3748,4920,0.761789,NULL,0.850000,60,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.203220,1.000000,4331,4920,0.880285,NULL,0.850000,120,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.198951,1.000000,4215,4920,0.856707,NULL,0.850000,180,NULL,NULL,NULL,NULL
74,67,280,183,1635,0.188759,0.989286,3510,4920,0.713415,NULL,0.900000,60,NULL,NULL,NULL,NULL
