Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
68,65,311,171,1233,0.227016,1.000000,3405,3778,0.901271,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.448936,0.279743,1285,3778,0.340127,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.452199,0.302251,1468,3778,0.388565,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.458317,0.321543,1543,3778,0.408417,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.447433,0.356913,1717,3778,0.454473,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.502768,0.405145,1966,3778,0.520381,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.454796,0.430868,2041,3778,0.540233,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.455800,0.485531,2246,3778,0.594494,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.472695,0.520900,2376,3778,0.628904,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.505124,0.556270,2487,3778,0.658285,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.467765,0.598071,2583,3778,0.683695,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.479501,0.655949,2711,3778,0.717575,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.479393,0.681672,2828,3778,0.748544,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.482894,0.729904,2971,3778,0.786395,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.487965,0.774920,3112,3778,0.823716,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.494621,0.813505,3171,3778,0.839333,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.534125,0.855305,3243,3778,0.858391,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.513470,0.887460,3296,3778,0.872419,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.506942,0.926045,3351,3778,0.886977,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.534595,0.964630,3400,3778,0.899947,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.511458,0.983923,3423,3778,0.906035,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.217618,1.000000,3408,3778,0.902065,NULL,0.000000,60,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.228402,1.000000,3409,3778,0.902329,NULL,0.000000,120,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.211279,1.000000,3414,3778,0.903653,NULL,0.000000,180,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.204876,1.000000,3441,3778,0.910799,NULL,0.050000,60,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.215287,1.000000,3448,3778,0.912652,NULL,0.050000,120,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.205879,1.000000,3418,3778,0.904711,NULL,0.050000,180,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.212987,1.000000,3422,3778,0.905770,NULL,0.100000,60,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.242949,1.000000,3433,3778,0.908682,NULL,0.100000,120,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.207691,1.000000,3423,3778,0.906035,NULL,0.100000,180,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.217151,1.000000,3464,3778,0.916887,NULL,0.150000,60,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.207310,1.000000,3460,3778,0.915828,NULL,0.150000,120,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.219102,1.000000,3407,3778,0.901800,NULL,0.150000,180,NULL,NULL,NULL,NULL
68,65,311,171,1233,0.241488,1.000000,3399,3778,0.899682,NULL,0.200000,60,NULL,NULL,NULL,NULL
