Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
63,61,239,159,1090,0.135964,1.000000,3114,3579,0.870075,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.293870,0.259414,1183,3579,0.330539,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.273139,0.271967,1313,3579,0.366862,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.289079,0.317992,1449,3579,0.404862,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.281010,0.372385,1669,3579,0.466331,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.294901,0.410042,1774,3579,0.495669,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.294640,0.456067,1905,3579,0.532272,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.298733,0.493724,2053,3579,0.573624,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.294886,0.556485,2141,3579,0.598212,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.295430,0.598326,2211,3579,0.617770,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.297799,0.648536,2426,3579,0.677843,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.309512,0.690377,2490,3579,0.695725,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.304424,0.728033,2586,3579,0.722548,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.298205,0.769874,2697,3579,0.753562,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.302611,0.820084,2792,3579,0.780106,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.303283,0.857741,2857,3579,0.798268,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.311788,0.895397,2915,3579,0.814473,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.361075,0.920502,2986,3579,0.834311,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.305941,0.953975,3029,3579,0.846326,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.366820,0.979079,3087,3579,0.862531,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.364245,1.000000,3103,3579,0.867002,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.123665,1.000000,3118,3579,0.871193,NULL,0.000000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115531,1.000000,3114,3579,0.870075,NULL,0.000000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.113125,1.000000,3114,3579,0.870075,NULL,0.000000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.114806,1.000000,3115,3579,0.870355,NULL,0.050000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.140497,1.000000,3144,3579,0.878458,NULL,0.050000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.114129,1.000000,3121,3579,0.872031,NULL,0.050000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.114150,0.991632,2981,3579,0.832914,NULL,0.100000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.130354,1.000000,3139,3579,0.877061,NULL,0.100000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115130,1.000000,3110,3579,0.868958,NULL,0.100000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.112514,0.987448,2835,3579,0.792121,NULL,0.150000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115352,1.000000,3136,3579,0.876222,NULL,0.150000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115632,1.000000,3111,3579,0.869237,NULL,0.150000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.111612,0.979079,2813,3579,0.785974,NULL,0.200000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115084,1.000000,3141,3579,0.877619,NULL,0.200000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.114575,1.000000,3116,3579,0.870634,NULL,0.200000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.113532,0.958159,2688,3579,0.751048,NULL,0.250000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.115307,1.000000,3143,3579,0.878178,NULL,0.250000,120,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.117566,1.000000,3114,3579,0.870075,NULL,0.250000,180,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.112990,0.941423,2562,3579,0.715842,NULL,0.300000,60,NULL,NULL,NULL,NULL
63,61,239,159,1090,0.113174,1.000000,3154,3579,0.881252,NULL,0.300000,120,NULL,NULL,NULL,NULL
