Timeslots, Rooms, Classes, Professors, Students, Runtime, Percentage of classes assigned, Student preference value, Student preference maximum, Fit percentage, e1-Percentage, e2-Percentage, e2-Limit, e3-Action, e4-Increase, e5-Limit, e5-Number of sections made
66,67,324,169,1528,0.290551,1.000000,4116,4697,0.876304,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.478869,0.265432,1405,4697,0.299127,0.000000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.488870,0.302469,1664,4697,0.354269,0.050000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.523412,0.339506,1816,4697,0.386630,0.100000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.503413,0.370370,1955,4697,0.416223,0.150000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.508379,0.395062,2251,4697,0.479242,0.200000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.507640,0.441358,2493,4697,0.530764,0.250000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.504104,0.478395,2583,4697,0.549926,0.300000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.545608,0.524691,2836,4697,0.603790,0.350000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.521638,0.558642,2929,4697,0.623590,0.400000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.528541,0.614198,3057,4697,0.650841,0.450000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.545748,0.651235,3242,4697,0.690228,0.500000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.544354,0.697531,3505,4697,0.746221,0.550000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.572508,0.737654,3620,4697,0.770705,0.600000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.556825,0.771605,3740,4697,0.796253,0.650000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.550117,0.802469,3789,4697,0.806685,0.700000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.585978,0.836420,3815,4697,0.812221,0.750000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.623074,0.873457,3925,4697,0.835640,0.800000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.592024,0.916667,3994,4697,0.850330,0.850000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.571921,0.956790,4089,4697,0.870556,0.900000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.571070,0.984568,4107,4697,0.874388,0.950000,NULL,NULL,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.257638,1.000000,4112,4697,0.875452,NULL,0.000000,60,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.258130,1.000000,4123,4697,0.877794,NULL,0.000000,120,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.249103,1.000000,4116,4697,0.876304,NULL,0.000000,180,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.246610,1.000000,4137,4697,0.880775,NULL,0.050000,60,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.261536,1.000000,4110,4697,0.875027,NULL,0.050000,120,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.255168,1.000000,4121,4697,0.877369,NULL,0.050000,180,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.258857,1.000000,4164,4697,0.886523,NULL,0.100000,60,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.258631,1.000000,4171,4697,0.888014,NULL,0.100000,120,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.259193,1.000000,4121,4697,0.877369,NULL,0.100000,180,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.251358,1.000000,4087,4697,0.870130,NULL,0.150000,60,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.265546,1.000000,4139,4697,0.881201,NULL,0.150000,120,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.253828,1.000000,4121,4697,0.877369,NULL,0.150000,180,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.264762,1.000000,4034,4697,0.858846,NULL,0.200000,60,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.258585,1.000000,4081,4697,0.868852,NULL,0.200000,120,NULL,NULL,NULL,NULL
66,67,324,169,1528,0.245010,1.000000,4121,4697,0.877369,NULL,0.200000,180,NULL,NULL,NULL,NULL
